date,short_ret,traded,y,gex_prev,gex_prev_sign,gex_prev_absmag,rvol_prev,ret_prev,absret_prev,range_prev,mom5_prev,vol5_prev,vol20_prev,dow,month
2021-04-16,0.0,0,0,3678761516.8660345,1.0,3678761516.8660345,0.0001764299124072749,0.010571595217264473,0.010571595217264473,0.0059399273741673935,0.017968616122793657,0.0001789531004061948,0.0002651375749081959,4,4
2021-04-19,-0.013834846413036008,1,0,6392752490.111323,1.0,6392752490.111323,0.00017499349390006532,0.003535098477743359,0.003535098477743359,0.005224059429666922,0.014218009478673022,0.00018423264799188665,0.0002555511239661166,0,4
2021-04-20,0.001026921405168221,1,1,,,,0.00028243854333839303,-0.004864605799185351,0.004864605799185351,0.007103811977749389,0.008891912247029898,0.00020682227049566163,0.0002490950831128633,1,4
2021-04-21,0.0,0,0,530385345.74862176,1.0,530385345.74862176,0.0002787986266919754,-0.007344619163435762,0.007344619163435762,0.009921886371355179,-0.0014292289430972716,0.00023323355220726552,0.0002517670244639201,2,4
2021-04-22,-0.003731944555344416,1,0,-2445205636.853971,-1.0,2445205636.853971,0.00019835385882140257,0.009363931881034349,0.009363931881034349,0.011848682945587405,0.011179158160785407,0.00022220288703182225,0.00024434509734632336,3,4
2021-04-23,0.0,0,0,1557550918.0787332,1.0,1557550918.0787332,0.00042570346636485135,-0.009036723706979388,0.009036723706979388,0.013702949165696492,-0.008440949426448241,0.0002720575978233375,0.0002474501765335862,4,4
2021-04-26,0.0,0,0,-2747978967.8837004,-1.0,2747978967.8837004,0.0001822371708192814,0.010671323244082265,0.010671323244082265,0.013102322902668408,-0.0013898873711957194,0.0002735063332071808,0.00023130987317572673,0,4
2021-04-27,-0.0028466848286749875,1,0,,,,0.00019541557181428773,0.0022317143405643503,0.0022317143405643503,0.0029929366694600745,0.005731211019336824,0.00025610173890235966,0.00022439234376710592,1,4
2021-04-28,0.0,0,0,1733153978.0622702,1.0,1733153978.0622702,0.00018570974109559352,-0.0004070393870464484,0.0004070393870464484,0.00440739676152145,0.012760176604725615,0.00023748396178308335,0.0002131289887931717,2,4
2021-04-29,0.0,0,0,1337238910.4864752,1.0,1337238910.4864752,0.00022492098588186655,-0.0002395324326914805,0.0002395324326914805,0.005055345248933858,0.003124399154008861,0.00024279738719517612,0.00020717983979880763,3,4
2021-04-30,0.0,0,0,1129210147.4716578,1.0,1129210147.4716578,0.000272540112186386,0.006277253342278133,0.006277253342278133,0.01019047619047626,0.0186263096623982,0.00021216471635948303,0.0002097668648167514,4,4
2021-05-03,0.0,0,0,3644377214.921795,1.0,3644377214.921795,0.00027486865128450495,-0.00642857142857145,0.00642857142857145,0.005271986580397904,0.0013918218468036425,0.00023069101245252774,0.00021537013560645775,0,5
2021-05-04,-0.013131295754812387,1,0,,,,0.00022948445151741768,0.002084831056793579,0.002084831056793579,0.005213190807566181,0.0012450616544954496,0.00023750478839315372,0.0002174637424493332,1,5
2021-05-05,0.0,0,0,-25876556.466800988,-1.0,25876556.466800988,0.0004019311244819663,-0.006026257263792356,0.006026257263792356,0.011860940695296541,-0.004383443518252483,0.0002807490650704283,0.00022870942923641004,2,5
2021-05-06,-0.0065036268463122835,1,0,-3022643053.838207,-1.0,3022643053.838207,0.0002603027557345074,0.00016841092265140745,0.00016841092265140745,0.0064707014336572635,-0.0039771910489241336,0.00028782541904095646,0.00023182763683790862,3,5
2021-05-07,0.0,0,0,-1175885486.5412576,-1.0,1175885486.5412576,0.0003420931064952258,0.008082363129028991,0.008082363129028991,0.013219433043810165,-0.002190476190476187,0.0003017360179027244,0.00024122785812293496,4,5
2021-05-10,0.012830049269644556,1,1,2104707001.9611535,1.0,2104707001.9611535,0.00024306397225385383,0.0071823995418536235,0.0071823995418536235,0.008671136487478899,0.01147855260004782,0.00029537508209659424,0.00024595126893704733,0,5
2021-05-11,-0.014300663811983578,1,0,,,,0.000280721598426744,-0.00971356819635616,0.00971356819635616,0.011794540539247366,-0.0004304469474137873,0.0003056225114784595,0.00025151282731740866,1,5
2021-05-12,0.02821458282767554,1,1,-999154167.7095792,-1.0,999154167.7095792,0.0005451332898062953,-0.008899734443407747,0.008899734443407747,0.012576339102517632,-0.0033201010465535585,0.0003342629445433253,0.00027143238090102556,2,5
2021-05-13,0.0,0,0,-3774624528.286455,-1.0,3774624528.286455,0.00046921078408198534,-0.02131460158833609,0.02131460158833609,0.021186858721389045,-0.024728182430482137,0.00037604455021282085,0.0002822175608701939,3,5
2021-05-14,0.0,0,0,-5836337625.162053,-1.0,5836337625.162053,0.00047206082259575627,0.011863654301499604,0.011863654301499604,0.01299207800121887,-0.02106996277560369,0.0004020380934329269,0.00029699910637961794,4,5
2021-05-17,0.0,0,0,-3618196070.450568,-1.0,3618196070.450568,0.00024695759237058635,0.015356489945155483,0.015356489945155483,0.01034689713119674,-0.013125162879954466,0.0004028168174562734,0.00030059731130314407,0,5
